date,county,state,fips,county2,cases,deaths
2020-07-27,Allen,Louisiana,22,3,993,16
2020-07-27,Ascension,Louisiana,22,5,2335,65
2020-07-27,Assumption,Louisiana,22,7,509,18
2020-07-27,Avoyelles,Louisiana,22,9,842,24
2020-07-27,Beauregard,Louisiana,22,11,648,13
2020-07-27,Bienville,Louisiana,22,13,340,29
2020-07-27,Bossier,Louisiana,22,15,1894,60
2020-07-27,Caddo,Louisiana,22,17,5745,266
2020-07-27,Calcasieu,Louisiana,22,19,5626,107
2020-07-27,Caldwell,Louisiana,22,21,178,1
2020-07-27,Cameron,Louisiana,22,23,157,0
2020-07-27,Catahoula,Louisiana,22,25,243,3
2020-07-27,Claiborne,Louisiana,22,27,200,10
2020-07-27,Concordia,Louisiana,22,29,238,7
2020-07-27,De Soto,Louisiana,22,31,582,24
2020-07-27,East Baton Rouge,Louisiana,22,33,9985,310
2020-07-27,East Carroll,Louisiana,22,35,489,1
2020-07-27,East Feliciana,Louisiana,22,37,468,35
2020-07-27,Evangeline,Louisiana,22,39,641,2
2020-07-27,Franklin,Louisiana,22,41,729,16
2020-07-27,Grant,Louisiana,22,43,244,3
2020-07-27,Iberia,Louisiana,22,45,2057,58
2020-07-27,Iberville,Louisiana,22,47,1047,46
2020-07-27,Jackson,Louisiana,22,49,340,18
2020-07-27,Jefferson,Louisiana,22,51,13680,510
2020-07-27,Jefferson Davis,Louisiana,22,53,910,22
2020-07-27,LaSalle,Louisiana,22,59,197,2
2020-07-27,Lafayette,Louisiana,22,55,5888,78
2020-07-27,Lafourche,Louisiana,22,57,2393,95
2020-07-27,Lincoln,Louisiana,22,61,641,23
2020-07-27,Livingston,Louisiana,22,63,2380,47
2020-07-27,Madison,Louisiana,22,65,526,6
2020-07-27,Morehouse,Louisiana,22,67,396,11
2020-07-27,Natchitoches,Louisiana,22,69,602,15
2020-07-27,Orleans,Louisiana,22,71,10011,552
2020-07-27,Ouachita,Louisiana,22,73,4144,99
2020-07-27,Plaquemines,Louisiana,22,75,381,18
2020-07-27,Pointe Coupee,Louisiana,22,77,646,29
2020-07-27,Rapides,Louisiana,22,79,2743,98
2020-07-27,Red River,Louisiana,22,81,169,9
2020-07-27,Richland,Louisiana,22,83,477,5
2020-07-27,Sabine,Louisiana,22,85,469,6
2020-07-27,St. Bernard,Louisiana,22,87,976,23
2020-07-27,St. Charles,Louisiana,22,89,1261,50
2020-07-27,St. Helena,Louisiana,22,91,224,1
2020-07-27,St. James,Louisiana,22,93,591,30
2020-07-27,St. John the Baptist,Louisiana,22,95,1291,88
2020-07-27,St. Landry,Louisiana,22,97,1927,69
2020-07-27,St. Martin,Louisiana,22,99,1429,36
2020-07-27,St. Mary,Louisiana,22,101,1312,42
2020-07-27,St. Tammany,Louisiana,22,103,4375,195
2020-07-27,Tangipahoa,Louisiana,22,105,2895,56
2020-07-27,Tensas,Louisiana,22,107,52,0
2020-07-27,Terrebonne,Louisiana,22,109,2519,72
2020-07-27,Union,Louisiana,22,111,547,31
2020-07-27,Vermilion,Louisiana,22,113,1142,14
2020-07-27,Vernon,Louisiana,22,115,599,19
2020-07-27,Washington,Louisiana,22,117,1123,56
2020-07-27,Webster,Louisiana,22,119,770,12
2020-07-27,West Baton Rouge,Louisiana,22,121,573,33
2020-07-27,West Carroll,Louisiana,22,123,226,5
2020-07-27,West Feliciana,Louisiana,22,125,319,15
2020-07-27,Winn,Louisiana,22,127,358,7
2020-07-27,Androscoggin,Maine,23,1,543,5
2020-07-27,Aroostook,Maine,23,3,31,1
2020-07-27,Cumberland,Maine,23,5,2016,68
2020-07-27,Franklin,Maine,23,7,45,1
2020-07-27,Hancock,Maine,23,9,19,1
2020-07-27,Kennebec,Maine,23,11,159,10
2020-07-27,Knox,Maine,23,13,25,1
2020-07-27,Lincoln,Maine,23,15,33,0
2020-07-27,Oxford,Maine,23,17,49,0
2020-07-27,Penobscot,Maine,23,19,139,5
2020-07-27,Piscataquis,Maine,23,21,3,0
2020-07-27,Sagadahoc,Maine,23,23,43,0
2020-07-27,Somerset,Maine,23,25,34,1
2020-07-27,Waldo,Maine,23,27,60,14
2020-07-27,Washington,Maine,23,29,7,0
2020-07-27,York,Maine,23,31,625,12
2020-07-27,Allegany,Maryland,24,1,260,18
2020-07-27,Anne Arundel,Maryland,24,3,6477,214
2020-07-27,Baltimore,Maryland,24,5,11144,528
2020-07-27,Baltimore city,Maryland,24,510,10593,401
2020-07-27,Calvert,Maryland,24,9,547,27
2020-07-27,Caroline,Maryland,24,11,412,3
2020-07-27,Carroll,Maryland,24,13,1393,115
2020-07-27,Cecil,Maryland,24,15,602,30
2020-07-27,Charles,Maryland,24,17,1755,90
2020-07-27,Dorchester,Maryland,24,19,319,5
2020-07-27,Frederick,Maryland,24,21,2916,120
2020-07-27,Garrett,Maryland,24,23,43,0
2020-07-27,Harford,Maryland,24,25,1634,67
2020-07-27,Howard,Maryland,24,27,3379,102
2020-07-27,Kent,Maryland,24,29,230,23
2020-07-27,Montgomery,Maryland,24,31,17203,787
2020-07-27,Prince George's,Maryland,24,33,22224,731
2020-07-27,Queen Anne's,Maryland,24,35,371,23
2020-07-27,Somerset,Maryland,24,39,115,3
2020-07-27,St. Mary's,Maryland,24,37,849,52
2020-07-27,Talbot,Maryland,24,41,317,4
2020-07-27,Washington,Maryland,24,43,897,30
2020-07-27,Wicomico,Maryland,24,45,1249,42
2020-07-27,Worcester,Maryland,24,47,507,18
2020-07-27,Barnstable,Massachusetts,25,1,1698,155
2020-07-27,Berkshire,Massachusetts,25,3,645,45
2020-07-27,Bristol,Massachusetts,25,5,8907,617
2020-07-27,Dukes,Massachusetts,25,7,64,0
2020-07-27,Essex,Massachusetts,25,9,16990,1169
2020-07-27,Franklin,Massachusetts,25,11,396,59
2020-07-27,Hampden,Massachusetts,25,13,7309,688
2020-07-27,Hampshire,Massachusetts,25,15,1095,127
2020-07-27,Middlesex,Massachusetts,25,17,25396,1959
2020-07-27,Nantucket,Massachusetts,25,19,31,1
2020-07-27,Norfolk,Massachusetts,25,21,10013,977
2020-07-27,Plymouth,Massachusetts,25,23,9000,705
2020-07-27,Suffolk,Massachusetts,25,25,20914,1048
2020-07-27,Worcester,Massachusetts,25,27,13140,980
2020-07-27,Alcona,Michigan,26,1,27,1
2020-07-27,Alger,Michigan,26,3,5,0
2020-07-27,Allegan,Michigan,26,5,472,7
2020-07-27,Alpena,Michigan,26,7,125,13
2020-07-27,Antrim,Michigan,26,9,35,0
2020-07-27,Arenac,Michigan,26,11,41,2
2020-07-27,Baraga,Michigan,26,13,5,0
2020-07-27,Barry,Michigan,26,15,170,2
2020-07-27,Bay,Michigan,26,17,524,31
2020-07-27,Benzie,Michigan,26,19,30,1
2020-07-27,Berrien,Michigan,26,21,1297,63
2020-07-27,Branch,Michigan,26,23,1121,25
2020-07-27,Calhoun,Michigan,26,25,699,39
2020-07-27,Cass,Michigan,26,27,263,8
2020-07-27,Charlevoix,Michigan,26,29,44,2
2020-07-27,Cheboygan,Michigan,26,31,34,2
2020-07-27,Chippewa,Michigan,26,33,29,0
2020-07-27,Clare,Michigan,26,35,52,3
2020-07-27,Clinton,Michigan,26,37,367,12
2020-07-27,Crawford,Michigan,26,39,94,5
2020-07-27,Delta,Michigan,26,41,60,3
2020-07-27,Dickinson,Michigan,26,43,42,2
2020-07-27,Eaton,Michigan,26,45,421,7
2020-07-27,Emmet,Michigan,26,47,53,2
2020-07-27,Genesee,Michigan,26,49,3327,294
2020-07-27,Gladwin,Michigan,26,51,37,2
2020-07-27,Gogebic,Michigan,26,53,62,1
2020-07-27,Grand Traverse,Michigan,26,55,168,5
2020-07-27,Gratiot,Michigan,26,57,140,15
2020-07-27,Hillsdale,Michigan,26,59,230,25
2020-07-27,Houghton,Michigan,26,61,43,0
2020-07-27,Huron,Michigan,26,63,133,3
2020-07-27,Ingham,Michigan,26,65,1398,29
2020-07-27,Ionia,Michigan,26,67,260,5
2020-07-27,Iosco,Michigan,26,69,124,11
2020-07-27,Iron,Michigan,26,71,13,1
2020-07-27,Isabella,Michigan,26,73,194,8
2020-07-27,Jackson,Michigan,26,75,2351,54
2020-07-27,Kalamazoo,Michigan,26,77,1449,78
2020-07-27,Kalkaska,Michigan,26,79,49,4
2020-07-27,Kent,Michigan,26,81,6829,152
2020-07-27,Keweenaw,Michigan,26,83,2,0
2020-07-27,Lake,Michigan,26,85,16,0
2020-07-27,Lapeer,Michigan,26,87,697,39
2020-07-27,Leelanau,Michigan,26,89,63,0
2020-07-27,Lenawee,Michigan,26,91,1096,15
2020-07-27,Livingston,Michigan,26,93,767,29
2020-07-27,Luce,Michigan,26,95,4,0
2020-07-27,Mackinac,Michigan,26,97,16,0
2020-07-27,Macomb,Michigan,26,99,9224,942
2020-07-27,Manistee,Michigan,26,101,43,0
2020-07-27,Marquette,Michigan,26,103,115,11
2020-07-27,Mason,Michigan,26,105,94,0
2020-07-27,Mecosta,Michigan,26,107,50,2
2020-07-27,Menominee,Michigan,26,109,73,0
2020-07-27,Midland,Michigan,26,111,270,9
2020-07-27,Missaukee,Michigan,26,113,40,1
2020-07-27,Monroe,Michigan,26,115,803,21
2020-07-27,Montcalm,Michigan,26,117,174,1
2020-07-27,Montmorency,Michigan,26,119,7,0
2020-07-27,Muskegon,Michigan,26,121,1089,56
2020-07-27,Newaygo,Michigan,26,123,243,0
2020-07-27,Oakland,Michigan,26,125,14111,1127
2020-07-27,Oceana,Michigan,26,127,459,5
2020-07-27,Ogemaw,Michigan,26,129,50,2
2020-07-27,Ontonagon,Michigan,26,131,3,0
2020-07-27,Osceola,Michigan,26,133,64,0
2020-07-27,Oscoda,Michigan,26,135,23,1
2020-07-27,Otsego,Michigan,26,137,140,10
2020-07-27,Ottawa,Michigan,26,139,1622,53
2020-07-27,Presque Isle,Michigan,26,141,14,1
2020-07-27,Roscommon,Michigan,26,143,45,0
2020-07-27,Saginaw,Michigan,26,145,1759,124
2020-07-27,Sanilac,Michigan,26,151,88,6
2020-07-27,Schoolcraft,Michigan,26,153,8,0
2020-07-27,Shiawassee,Michigan,26,155,301,28
2020-07-27,St. Clair,Michigan,26,147,710,53
2020-07-27,St. Joseph,Michigan,26,149,528,6
2020-07-27,Tuscola,Michigan,26,157,276,27
2020-07-27,Van Buren,Michigan,26,159,364,11
2020-07-27,Washtenaw,Michigan,26,161,2797,119
2020-07-27,Wayne,Michigan,26,163,26186,2785
2020-07-27,Wexford,Michigan,26,165,65,4
2020-07-27,Aitkin,Minnesota,27,1,25,0
2020-07-27,Anoka,Minnesota,27,3,3050,112
2020-07-27,Becker,Minnesota,27,5,111,0
2020-07-27,Beltrami,Minnesota,27,7,157,0
2020-07-27,Benton,Minnesota,27,9,288,3
2020-07-27,Big Stone,Minnesota,27,11,21,0
2020-07-27,Blue Earth,Minnesota,27,13,774,4
2020-07-27,Brown,Minnesota,27,15,72,2
2020-07-27,Carlton,Minnesota,27,17,115,0
2020-07-27,Carver,Minnesota,27,19,684,2
2020-07-27,Cass,Minnesota,27,21,43,2
2020-07-27,Chippewa,Minnesota,27,23,90,1
2020-07-27,Chisago,Minnesota,27,25,156,1
2020-07-27,Clay,Minnesota,27,27,707,39
2020-07-27,Clearwater,Minnesota,27,29,15,0
2020-07-27,Cook,Minnesota,27,31,2,0
2020-07-27,Cottonwood,Minnesota,27,33,159,0
2020-07-27,Crow Wing,Minnesota,27,35,161,12
2020-07-27,Dakota,Minnesota,27,37,3537,102
2020-07-27,Dodge,Minnesota,27,39,118,0
2020-07-27,Douglas,Minnesota,27,41,115,0
2020-07-27,Faribault,Minnesota,27,43,76,0
2020-07-27,Fillmore,Minnesota,27,45,55,0
2020-07-27,Freeborn,Minnesota,27,47,342,1
2020-07-27,Goodhue,Minnesota,27,49,159,8
2020-07-27,Grant,Minnesota,27,51,41,1
2020-07-27,Hennepin,Minnesota,27,53,16506,807
2020-07-27,Houston,Minnesota,27,55,34,0
2020-07-27,Hubbard,Minnesota,27,57,20,0
2020-07-27,Isanti,Minnesota,27,59,101,0
2020-07-27,Itasca,Minnesota,27,61,120,12
2020-07-27,Jackson,Minnesota,27,63,64,0
2020-07-27,Kanabec,Minnesota,27,65,23,1
2020-07-27,Kandiyohi,Minnesota,27,67,647,1
2020-07-27,Kittson,Minnesota,27,69,3,0
2020-07-27,Koochiching,Minnesota,27,71,58,3
2020-07-27,Lac qui Parle,Minnesota,27,73,6,0
2020-07-27,Lake,Minnesota,27,75,14,0
2020-07-27,Lake of the Woods,Minnesota,27,77,1,0
2020-07-27,Le Sueur,Minnesota,27,79,185,1
2020-07-27,Lincoln,Minnesota,27,81,53,0
2020-07-27,Lyon,Minnesota,27,83,409,3
2020-07-27,Mahnomen,Minnesota,27,87,18,1
2020-07-27,Marshall,Minnesota,27,89,25,0
2020-07-27,Martin,Minnesota,27,91,193,5
2020-07-27,McLeod,Minnesota,27,85,116,0
2020-07-27,Meeker,Minnesota,27,93,81,2
2020-07-27,Mille Lacs,Minnesota,27,95,50,3
2020-07-27,Morrison,Minnesota,27,97,79,1
2020-07-27,Mower,Minnesota,27,99,1052,2
2020-07-27,Murray,Minnesota,27,101,118,1
2020-07-27,Nicollet,Minnesota,27,103,270,13
2020-07-27,Nobles,Minnesota,27,105,1728,6
2020-07-27,Norman,Minnesota,27,107,29,0
2020-07-27,Olmsted,Minnesota,27,109,1525,21
2020-07-27,Otter Tail,Minnesota,27,111,149,2
2020-07-27,Pennington,Minnesota,27,113,63,1
2020-07-27,Pine,Minnesota,27,115,122,0
2020-07-27,Pipestone,Minnesota,27,117,136,8
2020-07-27,Polk,Minnesota,27,119,115,3
2020-07-27,Pope,Minnesota,27,121,35,0
2020-07-27,Ramsey,Minnesota,27,123,6347,254
2020-07-27,Red Lake,Minnesota,27,125,10,0
2020-07-27,Redwood,Minnesota,27,127,30,0
2020-07-27,Renville,Minnesota,27,129,53,4
2020-07-27,Rice,Minnesota,27,131,953,8
2020-07-27,Rock,Minnesota,27,133,62,0
2020-07-27,Roseau,Minnesota,27,135,41,0
2020-07-27,Scott,Minnesota,27,139,1198,11
2020-07-27,Sherburne,Minnesota,27,141,571,5
2020-07-27,Sibley,Minnesota,27,143,74,2
2020-07-27,St. Louis,Minnesota,27,137,331,17
2020-07-27,Stearns,Minnesota,27,145,2734,19
2020-07-27,Steele,Minnesota,27,147,311,1
2020-07-27,Stevens,Minnesota,27,149,15,0
2020-07-27,Swift,Minnesota,27,151,50,1
2020-07-27,Todd,Minnesota,27,153,411,2
2020-07-27,Traverse,Minnesota,27,155,9,0
2020-07-27,Wabasha,Minnesota,27,157,66,0
2020-07-27,Wadena,Minnesota,27,159,20,0
2020-07-27,Waseca,Minnesota,27,161,115,0
2020-07-27,Washington,Minnesota,27,163,1700,41
2020-07-27,Watonwan,Minnesota,27,165,292,0
2020-07-27,Wilkin,Minnesota,27,167,24,3
2020-07-27,Winona,Minnesota,27,169,221,16
2020-07-27,Wright,Minnesota,27,171,722,5
2020-07-27,Yellow Medicine,Minnesota,27,173,42,0
2020-07-27,Adams,Mississippi,28,1,518,23
2020-07-27,Alcorn,Mississippi,28,3,278,3
2020-07-27,Amite,Mississippi,28,5,179,4
2020-07-27,Attala,Mississippi,28,7,459,23
2020-07-27,Benton,Mississippi,28,9,91,0
2020-07-27,Bolivar,Mississippi,28,11,766,25
2020-07-27,Calhoun,Mississippi,28,13,342,8
2020-07-27,Carroll,Mississippi,28,15,232,11
2020-07-27,Chickasaw,Mississippi,28,17,391,19
2020-07-27,Choctaw,Mississippi,28,19,106,4
2020-07-27,Claiborne,Mississippi,28,21,385,12
2020-07-27,Clarke,Mississippi,28,23,278,25
2020-07-27,Clay,Mississippi,28,25,345,13
2020-07-27,Coahoma,Mississippi,28,27,547,7
2020-07-27,Copiah,Mississippi,28,29,835,21
2020-07-27,Covington,Mississippi,28,31,540,8
2020-07-27,DeSoto,Mississippi,28,33,2784,23
2020-07-27,Forrest,Mississippi,28,35,1428,46
2020-07-27,Franklin,Mississippi,28,37,88,2
2020-07-27,George,Mississippi,28,39,247,5
2020-07-27,Greene,Mississippi,28,41,200,10
2020-07-27,Grenada,Mississippi,28,43,770,17
2020-07-27,Hancock,Mississippi,28,45,277,14
2020-07-27,Harrison,Mississippi,28,47,1824,26
2020-07-27,Hinds,Mississippi,28,49,4624,82
2020-07-27,Holmes,Mississippi,28,51,772,45
2020-07-27,Humphreys,Mississippi,28,53,248,10
2020-07-27,Issaquena,Mississippi,28,55,18,1
2020-07-27,Itawamba,Mississippi,28,57,257,9
2020-07-27,Jackson,Mississippi,28,59,1596,27
2020-07-27,Jasper,Mississippi,28,61,341,6
2020-07-27,Jefferson,Mississippi,28,63,166,4
2020-07-27,Jefferson Davis,Mississippi,28,65,177,5
2020-07-27,Jones,Mississippi,28,67,1591,56
2020-07-27,Kemper,Mississippi,28,69,209,15
2020-07-27,Lafayette,Mississippi,28,71,739,4
2020-07-27,Lamar,Mississippi,28,73,972,11
2020-07-27,Lauderdale,Mississippi,28,75,1222,84
2020-07-27,Lawrence,Mississippi,28,77,273,3
2020-07-27,Leake,Mississippi,28,79,725,24
2020-07-27,Lee,Mississippi,28,81,1020,26
2020-07-27,Leflore,Mississippi,28,83,736,57
2020-07-27,Lincoln,Mississippi,28,85,681,38
2020-07-27,Lowndes,Mississippi,28,87,816,22
2020-07-27,Madison,Mississippi,28,89,2096,50
2020-07-27,Marion,Mississippi,28,91,516,16
2020-07-27,Marshall,Mississippi,28,93,456,5
2020-07-27,Monroe,Mississippi,28,95,599,47
2020-07-27,Montgomery,Mississippi,28,97,250,3
2020-07-27,Neshoba,Mississippi,28,99,1149,82
2020-07-27,Newton,Mississippi,28,101,475,10
2020-07-27,Noxubee,Mississippi,28,103,370,10
2020-07-27,Oktibbeha,Mississippi,28,105,981,31
2020-07-27,Panola,Mississippi,28,107,747,9
2020-07-27,Pearl River,Mississippi,28,109,431,34
2020-07-27,Perry,Mississippi,28,111,179,7
2020-07-27,Pike,Mississippi,28,113,730,28
2020-07-27,Pontotoc,Mississippi,28,115,617,6
2020-07-27,Prentiss,Mississippi,28,117,255,6
2020-07-27,Quitman,Mississippi,28,119,172,1
2020-07-27,Rankin,Mississippi,28,121,1856,23
2020-07-27,Scott,Mississippi,28,123,932,16
2020-07-27,Sharkey,Mississippi,28,125,103,1
2020-07-27,Simpson,Mississippi,28,127,626,13
2020-07-27,Smith,Mississippi,28,129,350,12
2020-07-27,Stone,Mississippi,28,131,129,2
2020-07-27,Sunflower,Mississippi,28,133,797,14
2020-07-27,Tallahatchie,Mississippi,28,135,349,6
2020-07-27,Tate,Mississippi,28,137,565,19
2020-07-27,Tippah,Mississippi,28,139,240,11
2020-07-27,Tishomingo,Mississippi,28,141,230,3
2020-07-27,Tunica,Mississippi,28,143,184,4
2020-07-27,Union,Mississippi,28,145,410,13
2020-07-27,Walthall,Mississippi,28,147,397,15
2020-07-27,Warren,Mississippi,28,149,856,24
2020-07-27,Washington,Mississippi,28,151,1283,24
2020-07-27,Wayne,Mississippi,28,153,693,21
2020-07-27,Webster,Mississippi,28,155,171,11
2020-07-27,Wilkinson,Mississippi,28,157,154,12
2020-07-27,Winston,Mississippi,28,159,483,14
2020-07-27,Yalobusha,Mississippi,28,161,279,10
2020-07-27,Yazoo,Mississippi,28,163,694,9
2020-07-27,Adair,Missouri,29,1,124,0
2020-07-27,Andrew,Missouri,29,3,75,1
2020-07-27,Atchison,Missouri,29,5,13,0
2020-07-27,Audrain,Missouri,29,7,180,1
2020-07-27,Barry,Missouri,29,9,194,0
2020-07-27,Barton,Missouri,29,11,55,0
2020-07-27,Bates,Missouri,29,13,32,1
2020-07-27,Benton,Missouri,29,15,57,1
2020-07-27,Bollinger,Missouri,29,17,50,0
2020-07-27,Boone,Missouri,29,19,1061,3
2020-07-27,Buchanan,Missouri,29,21,1018,10
2020-07-27,Butler,Missouri,29,23,201,2
2020-07-27,Caldwell,Missouri,29,25,28,1
2020-07-27,Callaway,Missouri,29,27,95,1
2020-07-27,Camden,Missouri,29,29,216,3
2020-07-27,Cape Girardeau,Missouri,29,31,540,3
2020-07-27,Carroll,Missouri,29,33,74,0
2020-07-27,Carter,Missouri,29,35,10,1
2020-07-27,Cass,Missouri,29,37,555,9
2020-07-27,Cedar,Missouri,29,39,31,0
2020-07-27,Chariton,Missouri,29,41,14,0
2020-07-27,Christian,Missouri,29,43,241,1
2020-07-27,Clark,Missouri,29,45,2,0
2020-07-27,Clay,Missouri,29,47,744,22
2020-07-27,Clinton,Missouri,29,49,53,0
2020-07-27,Cole,Missouri,29,51,241,2
2020-07-27,Cooper,Missouri,29,53,57,0
2020-07-27,Crawford,Missouri,29,55,35,0
2020-07-27,Dade,Missouri,29,57,10,0
2020-07-27,Dallas,Missouri,29,59,40,1
2020-07-27,Daviess,Missouri,29,61,18,0
2020-07-27,DeKalb,Missouri,29,63,28,1
2020-07-27,Dent,Missouri,29,65,9,0
2020-07-27,Douglas,Missouri,29,67,47,1
2020-07-27,Dunklin,Missouri,29,69,205,3
2020-07-27,Franklin,Missouri,29,71,451,18
2020-07-27,Gasconade,Missouri,29,73,13,0
2020-07-27,Gentry,Missouri,29,75,76,9
2020-07-27,Greene,Missouri,29,77,1076,10
2020-07-27,Grundy,Missouri,29,79,24,1
2020-07-27,Harrison,Missouri,29,81,44,1
2020-07-27,Henry,Missouri,29,83,54,3
2020-07-27,Hickory,Missouri,29,85,8,0
2020-07-27,Holt,Missouri,29,87,2,0
2020-07-27,Howard,Missouri,29,89,39,0
2020-07-27,Howell,Missouri,29,91,108,0
2020-07-27,Iron,Missouri,29,93,9,0
2020-07-27,Jackson,Missouri,29,95,2774,56
2020-07-27,Jasper,Missouri,29,97,1132,4
2020-07-27,Jefferson,Missouri,29,99,1211,25
2020-07-27,Johnson,Missouri,29,101,417,2
2020-07-27,Knox,Missouri,29,103,5,0
2020-07-27,Laclede,Missouri,29,105,173,1
2020-07-27,Lafayette,Missouri,29,107,131,2
2020-07-27,Lawrence,Missouri,29,109,142,2
2020-07-27,Lewis,Missouri,29,111,25,1
2020-07-27,Lincoln,Missouri,29,113,228,1
2020-07-27,Linn,Missouri,29,115,28,1
2020-07-27,Livingston,Missouri,29,117,39,0
2020-07-27,Macon,Missouri,29,121,41,0
2020-07-27,Madison,Missouri,29,123,16,0
2020-07-27,Maries,Missouri,29,125,11,0
2020-07-27,Marion,Missouri,29,127,92,1
2020-07-27,McDonald,Missouri,29,119,972,7
2020-07-27,Mercer,Missouri,29,129,8,0
2020-07-27,Miller,Missouri,29,131,67,0
2020-07-27,Mississippi,Missouri,29,133,122,0
2020-07-27,Moniteau,Missouri,29,135,94,2
2020-07-27,Monroe,Missouri,29,137,9,0
2020-07-27,Montgomery,Missouri,29,139,29,0
2020-07-27,Morgan,Missouri,29,141,46,0
2020-07-27,New Madrid,Missouri,29,143,134,1
2020-07-27,Newton,Missouri,29,145,753,3
2020-07-27,Nodaway,Missouri,29,147,96,0
2020-07-27,Oregon,Missouri,29,149,12,0
2020-07-27,Osage,Missouri,29,151,32,0
2020-07-27,Ozark,Missouri,29,153,4,0
2020-07-27,Pemiscot,Missouri,29,155,181,6
2020-07-27,Perry,Missouri,29,157,188,3
2020-07-27,Pettis,Missouri,29,159,326,3
2020-07-27,Phelps,Missouri,29,161,59,0
2020-07-27,Pike,Missouri,29,163,56,1
2020-07-27,Platte,Missouri,29,165,275,7
2020-07-27,Polk,Missouri,29,167,153,0
2020-07-27,Pulaski,Missouri,29,169,172,1
2020-07-27,Putnam,Missouri,29,171,4,0
2020-07-27,Ralls,Missouri,29,173,17,0
2020-07-27,Randolph,Missouri,29,175,32,1
2020-07-27,Ray,Missouri,29,177,58,0
2020-07-27,Reynolds,Missouri,29,179,12,0
2020-07-27,Ripley,Missouri,29,181,37,0
2020-07-27,Saline,Missouri,29,195,371,6
2020-07-27,Schuyler,Missouri,29,197,9,0
2020-07-27,Scotland,Missouri,29,199,11,1
2020-07-27,Scott,Missouri,29,201,294,13
2020-07-27,Shannon,Missouri,29,203,41,0
2020-07-27,Shelby,Missouri,29,205,11,0
2020-07-27,St. Charles,Missouri,29,183,3134,90
2020-07-27,St. Clair,Missouri,29,185,15,0
2020-07-27,St. Francois,Missouri,29,187,259,2
2020-07-27,St. Louis,Missouri,29,189,11507,636
2020-07-27,St. Louis city,Missouri,29,510,4042,165
2020-07-27,Ste. Genevieve,Missouri,29,186,40,1
2020-07-27,Stoddard,Missouri,29,207,191,9
2020-07-27,Stone,Missouri,29,209,59,1
2020-07-27,Sullivan,Missouri,29,211,124,0
2020-07-27,Taney,Missouri,29,213,267,3
2020-07-27,Texas,Missouri,29,215,21,0
2020-07-27,Vernon,Missouri,29,217,46,0
2020-07-27,Warren,Missouri,29,219,135,0
2020-07-27,Washington,Missouri,29,221,46,1
2020-07-27,Wayne,Missouri,29,223,12,0
2020-07-27,Webster,Missouri,29,225,101,1
2020-07-27,Worth,Missouri,29,227,5,0
2020-07-27,Wright,Missouri,29,229,54,0
2020-07-27,Beaverhead,Montana,30,1,26,0
2020-07-27,Big Horn,Montana,30,3,226,5
2020-07-27,Blaine,Montana,30,5,7,0
2020-07-27,Broadwater,Montana,30,7,10,0
2020-07-27,Carbon,Montana,30,9,47,0
2020-07-27,Cascade,Montana,30,13,115,2
2020-07-27,Chouteau,Montana,30,15,3,0
2020-07-27,Custer,Montana,30,17,47,0
2020-07-27,Daniels,Montana,30,19,1,0
2020-07-27,Dawson,Montana,30,21,10,0
2020-07-27,Deer Lodge,Montana,30,23,14,0
2020-07-27,Fallon,Montana,30,25,2,0
2020-07-27,Fergus,Montana,30,27,4,0
2020-07-27,Flathead,Montana,30,29,190,2
2020-07-27,Gallatin,Montana,30,31,791,1
2020-07-27,Garfield,Montana,30,33,12,0
2020-07-27,Glacier,Montana,30,35,51,1
2020-07-27,Golden Valley,Montana,30,37,3,0
2020-07-27,Granite,Montana,30,39,6,0
2020-07-27,Hill,Montana,30,41,39,0
2020-07-27,Jefferson,Montana,30,43,19,0
2020-07-27,Judith Basin,Montana,30,45,1,0
2020-07-27,Lake,Montana,30,47,140,1
2020-07-27,Lewis and Clark,Montana,30,49,105,1
2020-07-27,Liberty,Montana,30,51,1,0
2020-07-27,Lincoln,Montana,30,53,55,1
2020-07-27,Madison,Montana,30,57,61,1
2020-07-27,McCone,Montana,30,55,1,0
2020-07-27,Meagher,Montana,30,59,4,0
2020-07-27,Missoula,Montana,30,63,212,1
2020-07-27,Musselshell,Montana,30,65,1,0
2020-07-27,Park,Montana,30,67,40,0
2020-07-27,Pondera,Montana,30,73,8,0
2020-07-27,Powder River,Montana,30,75,1,0
2020-07-27,Ravalli,Montana,30,81,62,1
2020-07-27,Richland,Montana,30,83,41,0
2020-07-27,Roosevelt,Montana,30,85,10,0
2020-07-27,Rosebud,Montana,30,87,19,1
2020-07-27,Sanders,Montana,30,89,7,0
2020-07-27,Sheridan,Montana,30,91,3,0
2020-07-27,Silver Bow,Montana,30,93,39,0
2020-07-27,Stillwater,Montana,30,95,16,0
2020-07-27,Sweet Grass,Montana,30,97,4,1
2020-07-27,Teton,Montana,30,99,15,0
2020-07-27,Toole,Montana,30,101,31,6
2020-07-27,Treasure,Montana,30,103,2,0
2020-07-27,Valley,Montana,30,105,8,0
2020-07-27,Wheatland,Montana,30,107,2,0
2020-07-27,Wibaux,Montana,30,109,1,0
2020-07-27,Yellowstone,Montana,30,111,893,22
2020-07-27,Adams,Nebraska,31,1,328,11
2020-07-27,Antelope,Nebraska,31,3,17,1
2020-07-27,Banner,Nebraska,31,7,2,0
2020-07-27,Boone,Nebraska,31,11,7,0
2020-07-27,Box Butte,Nebraska,31,13,10,0
2020-07-27,Boyd,Nebraska,31,15,1,0
